,SEED,TOTAL_STEPS,CL0,CR0,CL1,CR1,RADIAL_VARIANCE,RADIUS
744,1,4001,-1.0,0.2,-0.8,0.4,0.06217004748004198,85.34898474339674
745,1,4001,-1.0,0.2,-0.8,0.6,0.04204708138099792,61.34913878226146
746,1,4001,-1.0,0.2,-0.8,0.8,0.01904411672454032,23.082994852865117
747,1,4001,-1.0,0.2,-0.8,1.0,0.0094414620029698,18.169803488111977
748,1,4001,-1.0,0.2,-0.6,-1.0,0.6994684118277931,233.93851800077752
749,1,4001,-1.0,0.2,-0.6,-0.8,0.7465722025232633,224.3351584954797
750,1,4001,-1.0,0.2,-0.6,-0.6,0.8175792556907787,282.17590012537835
751,1,4001,-1.0,0.2,-0.6,-0.4,0.61870853518245,242.26558924156458
752,1,4001,-1.0,0.2,-0.6,-0.2,0.6144073530542193,232.1246949132286
753,1,4001,-1.0,0.2,-0.6,0.0,0.6341742282730288,199.74579177246582
754,1,4001,-1.0,0.2,-0.6,0.2,0.210232602502764,136.8088484085626
755,1,4001,-1.0,0.2,-0.6,0.4,0.028187999110724206,47.50456190605229
756,1,4001,-1.0,0.2,-0.6,0.6,0.0497885429424991,75.78810396729423
757,1,4001,-1.0,0.2,-0.6,0.8,0.02488028400557577,28.687549768142112
758,1,4001,-1.0,0.2,-0.6,1.0,0.009245169918915507,18.755613702945514
759,1,4001,-1.0,0.2,-0.4,-1.0,1.0157553457961468,231.2603387015489
760,1,4001,-1.0,0.2,-0.4,-0.8,1.0443003047970345,215.31817929844811
761,1,4001,-1.0,0.2,-0.4,-0.6,1.0518903827784316,221.28585887899703
762,1,4001,-1.0,0.2,-0.4,-0.4,0.4999969062126462,270.28297584057356
763,1,4001,-1.0,0.2,-0.4,-0.2,0.6830927162215035,231.7674709604711
764,1,4001,-1.0,0.2,-0.4,0.0,0.6664651070900797,194.8738767870426
765,1,4001,-1.0,0.2,-0.4,0.2,0.22828164428270836,117.39920597209446
766,1,4001,-1.0,0.2,-0.4,0.4,0.042710689312248945,83.34092244562063
767,1,4001,-1.0,0.2,-0.4,0.6,0.008381721260201909,18.702753318958713
768,1,4001,-1.0,0.2,-0.4,0.8,0.009394696911541944,18.757806385264818
769,1,4001,-1.0,0.2,-0.4,1.0,0.005140010310257587,17.355454069228298
770,1,4001,-1.0,0.2,-0.2,-1.0,0.9398800141125734,217.07058598960094
771,1,4001,-1.0,0.2,-0.2,-0.8,0.7585180006454182,235.07664268381095
772,1,4001,-1.0,0.2,-0.2,-0.6,0.7062017778885717,228.44048202438182
773,1,4001,-1.0,0.2,-0.2,-0.4,0.7581026754731325,222.52960996548632
774,1,4001,-1.0,0.2,-0.2,-0.2,0.14330575041599294,294.85106784912875
775,1,4001,-1.0,0.2,-0.2,0.0,0.616565078849232,189.4444582502305
776,1,4001,-1.0,0.2,-0.2,0.2,0.07713282647318018,112.9331071254106
777,1,4001,-1.0,0.2,-0.2,0.4,0.010811294853299036,19.466718630167218
778,1,4001,-1.0,0.2,-0.2,0.6,0.008043865386784692,18.30658504618971
779,1,4001,-1.0,0.2,-0.2,0.8,0.011714524995062725,19.222031412831406
780,1,4001,-1.0,0.2,-0.2,1.0,0.008047208284190994,18.43641226311511
781,1,4001,-1.0,0.2,0.0,-1.0,0.8473926281605069,225.75995051167953
782,1,4001,-1.0,0.2,0.0,-0.8,0.9940989531124477,222.56392779774242
783,1,4001,-1.0,0.2,0.0,-0.6,1.3837397686754704,221.05128125752526
784,1,4001,-1.0,0.2,0.0,-0.4,0.9678306732750432,237.39213216487695
785,1,4001,-1.0,0.2,0.0,-0.2,0.8657442636387312,230.11986736626088
786,1,4001,-1.0,0.2,0.0,0.0,0.40022766970169166,159.70708824915405
787,1,4001,-1.0,0.2,0.0,0.2,0.030846843820027038,66.27925892460418
788,1,4001,-1.0,0.2,0.0,0.4,0.012090137439791933,21.474857950809835
789,1,4001,-1.0,0.2,0.0,0.6,0.007813636046909912,18.386251740772206
790,1,4001,-1.0,0.2,0.0,0.8,0.006089013794629682,18.5766872348466
791,1,4001,-1.0,0.2,0.0,1.0,0.005750271105576771,18.27060724626618
792,1,4001,-1.0,0.2,0.2,-1.0,0.3029515178314924,305.80695076079877
793,1,4001,-1.0,0.2,0.2,-0.8,0.7964472382388637,220.51379485778048
794,1,4001,-1.0,0.2,0.2,-0.6,0.8715914805388905,229.15775259536215
795,1,4001,-1.0,0.2,0.2,-0.4,0.7645189097533092,226.08970028362373
796,1,4001,-1.0,0.2,0.2,-0.2,0.9071843537092082,225.5956582425485
797,1,4001,-1.0,0.2,0.2,0.0,0.2691494481170079,83.40999576120016
798,1,1262,-1.0,0.2,0.2,0.2,0.0019917977133344826,46.45496767016601
799,1,4001,-1.0,0.2,0.2,0.4,0.06302710387040758,143.5478602912054
800,1,4001,-1.0,0.2,0.2,0.6,0.23035427499868624,47.96225139104266
801,1,4001,-1.0,0.2,0.2,0.8,0.39995423109098993,56.41351451016583
802,1,4001,-1.0,0.2,0.2,1.0,0.031556907521624614,26.09614578182199
803,1,4001,-1.0,0.2,0.4,-1.0,0.8089107593511826,227.75080341439156
804,1,4001,-1.0,0.2,0.4,-0.8,0.6015987897114833,279.0203521335689
805,1,4001,-1.0,0.2,0.4,-0.6,0.9454880936306423,225.20272772459649
806,1,4001,-1.0,0.2,0.4,-0.4,1.005052320236162,218.9536136223798
807,1,4001,-1.0,0.2,0.4,-0.2,1.1667531394484456,197.3045865516046
808,1,4001,-1.0,0.2,0.4,0.0,0.009021800378403685,33.954661882216094
809,1,1625,-1.0,0.2,0.4,0.2,0.001992790806817052,47.090627582842174
810,1,733,-1.0,0.2,0.4,0.4,0.0019768555116428054,48.02810647935532
811,1,4001,-1.0,0.2,0.4,0.6,0.06724431869746449,107.90136858426311
812,1,4001,-1.0,0.2,0.4,0.8,0.012288703496727407,20.659627588477264
813,1,4001,-1.0,0.2,0.4,1.0,0.0398704482705876,36.33931242548127
814,1,4001,-1.0,0.2,0.6,-1.0,1.0900903749027409,221.67215617821364
815,1,4001,-1.0,0.2,0.6,-0.8,0.7782137484459932,226.34075101549712
816,1,4001,-1.0,0.2,0.6,-0.6,0.8174661919756722,264.4008076171596
817,1,4001,-1.0,0.2,0.6,-0.4,0.7006164738947889,218.44585773385992
818,1,4001,-1.0,0.2,0.6,-0.2,0.7136225092206411,209.12590248603945
819,1,2415,-1.0,0.2,0.6,0.0,0.0019958000181913914,35.092818716814485
820,1,1283,-1.0,0.2,0.6,0.2,0.0019935664137761345,39.07867640023639
821,1,798,-1.0,0.2,0.6,0.4,0.0019887876447500755,42.96585417179427
822,1,550,-1.0,0.2,0.6,0.6,0.0019718105120812607,43.38027236938359
823,1,1595,-1.0,0.2,0.6,0.8,0.0019969572005119943,47.36309150794605
824,1,4001,-1.0,0.2,0.6,1.0,0.006761460341000288,25.36046576292105
825,1,4001,-1.0,0.2,0.8,-1.0,1.2473056571790326,212.24192998385558
826,1,4001,-1.0,0.2,0.8,-0.8,0.8188745382910133,225.93280278130183
827,1,4001,-1.0,0.2,0.8,-0.6,0.8242094963933971,227.8333802121599
828,1,4001,-1.0,0.2,0.8,-0.4,1.323481169958107,220.00528851972464
829,1,4001,-1.0,0.2,0.8,-0.2,0.7839473800022811,173.0828717826518
830,1,3269,-1.0,0.2,0.8,0.0,0.0019966736325184448,31.62524802998062
831,1,1478,-1.0,0.2,0.8,0.2,0.0019867720884236065,40.04199292500033
832,1,905,-1.0,0.2,0.8,0.4,0.0019942562747769146,37.57748646162321
833,1,785,-1.0,0.2,0.8,0.6,0.001985978428647299,47.23820815132442
834,1,578,-1.0,0.2,0.8,0.8,0.0019895092344266486,48.3632184128605
835,1,1697,-1.0,0.2,0.8,1.0,0.0019813954521479787,46.9314097241113
836,1,4001,-1.0,0.2,1.0,-1.0,1.1331765443951445,221.8435232210224
837,1,4001,-1.0,0.2,1.0,-0.8,0.958837691635624,229.49499586374674
838,1,4001,-1.0,0.2,1.0,-0.6,0.8195462052217904,212.51970953376633
839,1,4001,-1.0,0.2,1.0,-0.4,0.6652861637125455,217.3581729955288
840,1,4001,-1.0,0.2,1.0,-0.2,0.4223089120854309,151.4927227005501
841,1,2236,-1.0,0.2,1.0,0.0,0.0019891745500468907,30.63022610009709
842,1,1328,-1.0,0.2,1.0,0.2,0.0019888002671458157,38.38215113069718
843,1,671,-1.0,0.2,1.0,0.4,0.0019800345173114813,35.791120735786386
844,1,717,-1.0,0.2,1.0,0.6,0.001999249605930951,40.80222202886123
845,1,618,-1.0,0.2,1.0,0.8,0.0019977747030469045,54.90363087705607
846,1,326,-1.0,0.2,1.0,1.0,0.0019831969139779367,67.0535297480539
847,1,4001,-1.0,0.4,-1.0,-1.0,0.36571921690671844,299.2416217852132
848,1,4001,-1.0,0.4,-1.0,-0.8,0.8055653359006228,246.72795041969493
849,1,4001,-1.0,0.4,-1.0,-0.6,0.6845342734327717,246.01883392451157
850,1,4001,-1.0,0.4,-1.0,-0.4,0.7190999445241295,238.58900142400375
851,1,4001,-1.0,0.4,-1.0,-0.2,0.798116543500245,233.4658738235067
852,1,4001,-1.0,0.4,-1.0,0.0,0.748430269925375,222.48616559087458
853,1,4001,-1.0,0.4,-1.0,0.2,0.7037609562424498,209.73009844519987
854,1,4001,-1.0,0.4,-1.0,0.4,0.3951544374320182,162.76226846884782
855,1,4001,-1.0,0.4,-1.0,0.6,0.08184823220097774,94.45852229059702
856,1,4001,-1.0,0.4,-1.0,0.8,0.025484648149963145,70.04966344758168
857,1,4001,-1.0,0.4,-1.0,1.0,0.014461809295109072,33.89210276155866
858,1,4001,-1.0,0.4,-0.8,-1.0,0.7518340726353601,234.7909707459117
859,1,4001,-1.0,0.4,-0.8,-0.8,0.168902940352616,299.94786489482044
860,1,4001,-1.0,0.4,-0.8,-0.6,0.5848341089066126,247.28942906051788
861,1,4001,-1.0,0.4,-0.8,-0.4,0.857508639435717,235.3411530023927
862,1,4001,-1.0,0.4,-0.8,-0.2,0.7999231257260985,234.38784903552994
863,1,4001,-1.0,0.4,-0.8,0.0,0.7870419253420994,219.70945929682125
864,1,4001,-1.0,0.4,-0.8,0.2,0.6090315264467948,194.2542873928682
865,1,4001,-1.0,0.4,-0.8,0.4,0.23583738471535537,139.39582926752502
866,1,4001,-1.0,0.4,-0.8,0.6,0.05663429905780873,83.82527554754259
867,1,4001,-1.0,0.4,-0.8,0.8,0.023954111042397783,55.82880612761689
868,1,4001,-1.0,0.4,-0.8,1.0,0.03399206057811127,55.50123126482545
869,1,4001,-1.0,0.4,-0.6,-1.0,0.80466328436653,230.77019051964388
870,1,4001,-1.0,0.4,-0.6,-0.8,0.7237373618539992,242.7992381956553
871,1,4001,-1.0,0.4,-0.6,-0.6,0.6363481267336499,285.28312120194937
872,1,4001,-1.0,0.4,-0.6,-0.4,0.6933210498447958,240.96181713218573
873,1,4001,-1.0,0.4,-0.6,-0.2,0.860475990338155,230.4116757340194
874,1,4001,-1.0,0.4,-0.6,0.0,0.8639688664275321,216.3333381486134
875,1,4001,-1.0,0.4,-0.6,0.2,0.4939502415634544,176.07938261084044
876,1,4001,-1.0,0.4,-0.6,0.4,0.30206410260828936,122.96271652167928
877,1,4001,-1.0,0.4,-0.6,0.6,0.026574565837572225,70.44151672680782
878,1,4001,-1.0,0.4,-0.6,0.8,0.007715692420298793,18.242409164928247
879,1,4001,-1.0,0.4,-0.6,1.0,0.013769441095653125,20.137993419866103
880,1,4001,-1.0,0.4,-0.4,-1.0,0.7538449603180176,234.3754490797236
881,1,4001,-1.0,0.4,-0.4,-0.8,0.7956724092237402,236.49086409794546
882,1,4001,-1.0,0.4,-0.4,-0.6,0.5143607072872419,249.7971426732708
883,1,4001,-1.0,0.4,-0.4,-0.4,1.7139056084068442,240.08865110507384
884,1,4001,-1.0,0.4,-0.4,-0.2,0.6135079726667511,241.53729508746494
885,1,4001,-1.0,0.4,-0.4,0.0,0.7523672971067467,212.54693184266853
886,1,4001,-1.0,0.4,-0.4,0.2,0.2883463234342431,145.59060862168673
887,1,4001,-1.0,0.4,-0.4,0.4,0.12027344302564708,117.69354857995118
888,1,4001,-1.0,0.4,-0.4,0.6,0.029208237829025284,70.00551592329364
889,1,4001,-1.0,0.4,-0.4,0.8,0.012552548674763955,20.465980359626787
890,1,4001,-1.0,0.4,-0.4,1.0,0.009240618933417164,19.41694468279205
891,1,4001,-1.0,0.4,-0.2,-1.0,0.8708825553029214,233.25119729954483
892,1,4001,-1.0,0.4,-0.2,-0.8,0.9235322724885624,229.0184287635255
893,1,4001,-1.0,0.4,-0.2,-0.6,0.8727242030134422,233.25549555153395
894,1,4001,-1.0,0.4,-0.2,-0.4,0.7315942276903473,241.20483724017308
895,1,4001,-1.0,0.4,-0.2,-0.2,0.8474215977059566,253.04482449011772
896,1,4001,-1.0,0.4,-0.2,0.0,0.6829618797560109,203.31670751449084
897,1,4001,-1.0,0.4,-0.2,0.2,0.2099893912481518,124.3709652539986
898,1,4001,-1.0,0.4,-0.2,0.4,0.03650100162200103,67.84192519643007
899,1,4001,-1.0,0.4,-0.2,0.6,0.020132200621285654,37.08223627524644
