-0.0921, 0.1212, -0.3072, -0.9367
0.2242, 0.6857, 0.6343, -0.8776
0.8296, 0.9393, 0.7625, 0.7347
-0.2842, -0.6193, -0.9917, 0.4277
-0.0438, -0.2865, -0.3658, 0.0773
0.6946, 0.8069, 0.7418, -0.5165
0.0695, 0.5494, 0.1446, 0.9005
0.4451, 0.7837, -0.1791, 0.4041
-0.5565, 0.0181, 0.9366, -0.3328
-0.2305, -0.5231, 0.2197, -0.7715
0.59, -0.9569, -0.1036, -0.6342
0.8886, -0.3231, 0.9287, -0.672
0.9662, -0.6179, -0.5066, 0.1406
-0.7111, -0.5848, -0.0206, 0.2628
-0.9806, -0.9874, 0.8056, 0.6443
0.6762, -0.2269, 0.3574, -0.7154
-0.1369, -0.234, 0.8457, -0.0835
-0.9103, -0.9494, 0.9147, -0.9919
-0.6324, 0.0888, -0.1404, 0.7716
-0.1916, -0.2573, 0.6209, 0.0434
-0.7577, 0.4373, -0.8451, 0.3563
-0.7978, -0.3165, -0.3205, -0.786
0.8721, -0.2925, 0.4422, 0.8259
0.2726, -0.3475, -0.1393, 0.2705
0.5976, 0.2021, -0.8891, 0.0366
0.2694, -0.3734, 0.9561, -0.1076
0.86, 0.655, 0.4029, -0.6021
-0.2552, 0.6791, 0.5709, 0.2198
0.5697, -0.5871, 0.0658, -0.2533
-0.7554, 0.2037, -0.5217, -0.2324
-0.3927, 0.9615, 0.9065, 0.2947
0.3354, 0.1454, 0.5035, -0.4186
0.5608, -0.8023, 0.2849, -0.8176
-0.2181, -0.0963, 0.445, -0.8727
0.6591, -0.6098, 0.3837, 0.3489
0.4638, -0.2758, -0.9377, -0.227
0.3881, -0.6262, -0.372, -0.5103
-0.2009, 0.1184, -0.944, 0.4547
0.2197, -0.7465, 0.0765, 0.8453
0.7387, 0.5466, -0.8773, 0.8892
0.8274, -0.0665, -0.7102, -0.3907
0.5357, -0.0748, 0.0017, -0.5418
-0.8997, 0.6188, 0.9556, -0.6321
-0.4187, -0.0986, 0.5804, -0.2322
0.2156, 0.0214, -0.3407, -0.1641
-0.9817, -0.7451, -0.4171, -0.7527
-0.6658, -0.4227, -0.7871, 0.101
-0.002, 0.5024, -0.3084, -0.2621
0.6655, -0.5048, 0.9068, -0.0637
-0.4424, -0.5983, -0.0107, 0.1371
0.571, -0.1824, -0.1384, 0.2424
0.6493, 0.1553, -0.5689, 0.4426
0.8064, -0.9227, 0.5086, -0.3791
-0.7105, 0.88, 0.7606, -0.9445
0.213, 0.8397, -0.5474, 0.2805
-0.914, 0.6032, -0.8034, -0.3625
0.88, 0.1577, -0.516, 0.0831
-0.8333, 0.5838, -0.3211, 0.3969
-0.8208, -0.2567, -0.0531, -0.0133
0.4558, -0.6466, -0.4595, -0.6419
-0.2958, 0.6188, -0.51, -0.0442
0.8303, 0.8561, -0.3989, 0.8048
-0.2204, 0.8207, -0.5621, 0.3796
0.5611, 0.5877, -0.861, 0.1722
0.7386, 0.4774, -0.1202, -0.2375
0.3688, -0.6299, -0.9434, -0.2298
-0.1718, -0.5652, 0.0967, -0.3987
-0.2352, 0.3491, -0.0967, 0.8061
0.343, 0.3714, 0.1277, -0.0614
0.0234, -0.6381, -0.3915, 0.3321
0.9889, 0.7417, -0.3292, -0.5517
0.2127, 0.5414, 0.3993, -0.282
-0.8153, -0.9155, 0.1368, 0.1383
0.8927, -0.3857, 0.7814, 0.9297
-0.2583, 0.2087, 0.3824, -0.9324
-0.0235, -0.2788, 0.9394, -0.7968
-0.0202, 0.1963, -0.5075, -0.7962
-0.7516, 0.6251, -0.2408, 0.9754
0.7368, 0.7949, 0.0787, 0.3474
-0.4304, -0.0649, 0.2222, -0.1097
-0.2338, 0.1815, 0.4412, -0.0092
-0.8889, 0.3642, -0.6495, 0.6023
-0.7775, 0.4755, 0.9649, 0.7992
-0.2224, -0.9649, 0.0262, 0.4559
0.8305, 0.0452, 0.9103, 0.2857
-0.1331, 0.0635, -0.8229, -0.621
-0.5875, 0.8395, -0.9317, -0.363
0.241, 0.1839, 0.416, 0.3128
-0.6217, 0.4167, -0.5133, 0.84
-0.2984, -0.076, -0.406, 0.362
0.7971, -0.2538, -0.5938, 0.1224
-0.0893, -0.3514, 0.949, -0.9354
0.2076, 0.3986, 0.0621, -0.3425
0.2493, -0.4657, -0.4552, -0.5013
-0.5717, 0.873, 0.583, 0.5714
0.9939, 0.041, 0.7046, -0.1343
-0.6949, 0.4379, 0.2499, 0.4085
-0.6881, 0.9546, -0.4811, -0.282
0.9074, -0.517, 0.2329, 0.8589
-0.1575, 0.0192, -0.0769, 0.3912
-0.7775, -0.6193, -0.9917, 0.4277
-0.2842, 0.4755, 0.9649, 0.7992
0.4638, -0.2758, -0.9377, -0.19317939631251124
-0.5717, 0.9040229365078929, 0.583, 0.5714
0.62080006731521, 0.20835689707644145, -0.8891, 0.0366
-0.2350193458372986, 0.6791, 0.6159344107793243, 0.2198
-0.6658, -0.4227, -0.7871, 0.101
0.9889, 0.7417, -0.3292, -0.5517
-0.43188860878054447, 0.9615, 0.9065, 0.2947
0.5611, 0.5877, -0.856506905941847, 0.1722
0.8305, 0.7417, -0.3292, -0.5517
0.9889, 0.021041144250818232, 0.9103, 0.2857
-0.6658, -0.4227, -0.7871, 0.101
-0.6658, -0.4227, -0.7871, 0.101
0.8927, -0.3857, 0.4422, 0.8259
0.8721, -0.2925, 0.7658149462361872, 0.9297
0.910369590512653, 0.9615, 0.9065, 0.30561067941411196
-0.41204069645090147, -0.3866240007701938, 0.7814, 0.9297
0.5976, 0.8561, -0.38202412863383395, 0.8048
0.8303, 0.2021, -0.8891, 0.0366
-0.2842, -0.6193, 0.7418, -0.5165
0.6946, 0.8402609685735166, -0.9917, 0.4277
-0.2552, 0.6791, 0.931453156543818, 0.2857
0.8466365456216774, 0.0452, 0.5709, 0.2118684583145797
0.8927, -0.3857, 0.5709, 0.2198
-0.2552, 0.6791, 0.7814, 0.9297
0.4638, -0.2758, -0.9377, -0.23611380583717895
-0.9817, -0.7451, -0.4171, -0.7225887890048808
-0.0202, 0.1963, -0.0206, 0.2610083179154777
-0.7111, -0.5848, -0.5075, -0.7962
-0.7775, 0.4755, 0.9649, 0.7992
-0.01846231277433385, -0.2865, -0.3658, 0.0773
0.4451, -0.5848, -0.0206, 0.2659882566757607
-0.7111, 0.7837, -0.1791, 0.4037502973843712
-0.7978, -0.3165, -0.3139618123804596, -0.786
-0.7775, 0.4755, 0.9649, 0.7992
0.5611, 0.8561, -0.41957640951246855, 0.8048
0.8303, 0.5877, -0.861, 0.1722
0.213, 0.7922175914605037, -0.3205, -0.786
-0.7978, -0.3165, -0.5474, 0.2805
-0.6658, -0.4227, -0.7987653157715915, 0.101
0.9889, 0.7417, -0.3292, -0.5820398033049243
0.9889, 0.7417, -0.3658, 0.0773
-0.0438, -0.2865, -0.3292, -0.5517
-0.9381583330245127, -0.9874, 0.8056, 0.6443
0.2076, 0.3986, 0.0621, -0.3773063113784628
-0.2009, -0.7451, -0.4171, -0.7527
-0.9817, 0.1184, -0.944, 0.4547
0.7368, -0.6193, -0.9917, 0.4277
-0.2842, 0.7949, 0.0787, 0.3474
-0.2552, 0.6791, 0.9649, 0.7992
-0.7775, 0.4755, 0.5431477622516454, 0.2198
0.4357382446821796, -0.31702904028992973, -0.3658, 0.0773
-0.0438, -0.2865, -0.9377, -0.227
0.9939, 0.041, 0.7046, -0.17528335785667995
0.2127, 0.5414, 0.3993, -0.282
-0.6530607459535256, -0.4227, -0.0769, 0.3912
-0.1575, 0.028230116811768038, -0.7871, 0.101
0.8303, 0.8561, 0.3993, -0.282
0.2127, 0.5414, -0.3989, 0.8048
-0.9806, -0.9874, 0.8056, 0.6443
0.86, 0.655, 0.4029, -0.6021
0.9889, 0.7417, -0.3292, -0.5517
0.2242, 0.6857, 0.6343, -0.8776
0.5611, 0.5877, 0.0787, 0.3474
0.7368, 0.8339547237184769, -0.861, 0.1722
