aggregation,-0.7250974520203813,0.0055542665303623655,-0.20754486797224583,-0.16993538184172816,-0.26209363329718893,-0.16363353667568095,-0.16961344653141888,-0.2080961615321155,-0.13139335541231886,-0.2506025623527704,-0.13136212074355672,-0.18811089268911443,-0.18155457296669517,-0.2127962940687388,-0.17630572688920582,-0.2549506658091756,-0.15075676607497998,-0.10461553093989524,-0.1960446518998444,-0.11969120149027154,-0.26769306972491785,-0.25992699514207424,-0.2236737514195906,-0.2599281031605643,-0.38841066067980723,-0.3057131905341458,-0.38571599991023775,-0.31818433658358786,-0.3524093767038417,-0.26254618506106314,-0.38401585740009947,-0.33319823451187863,-0.27827741448886734,-0.433828238901179,-0.5225975780170731,-0.46505456439934345,-0.58935864261799,-0.4530683718182607,-0.5393038388773125,-0.4834452937640749,-0.45913746818551243,-0.42216200882081156,-0.44570716606048133,-0.4520120615824024,-0.4455361362692755,-0.6123560638336518,-0.5015531316467329,-0.48646028730254093,-0.5887201396901353,-0.47715720336250816,-0.573698865659776,-0.491334830122122,-0.515539691780173,-0.5120373033496073,-0.579638930746566,-0.5265165708614666,-0.3795826302938881,-0.4738216854500775,-0.5087224170290355,-0.5213666442328015,-0.6460438742297502,-0.5553750876538753,-0.5834187026929666,-0.4389676832502854,-0.5734393857192821,-0.6058688980143773,-0.6607291733932645,-0.5068370496786775,-0.5257810395439046,-0.5291750330058248,-0.4974890003464665,-0.4274364915077386,-0.5464418400756926,-0.5591940785158732,-0.5258415486791689,-0.5285833149127067,-0.5206406429404379,-0.5405151562492005,-0.41543386706868,-0.4268667129479907,-0.49406267868547443,-0.37049195230731746,-0.27429433214242394,-0.4083174091541456,-0.24641034652285937,-0.2794861903305982,-0.25814007118191656,-0.2232556365202608,-0.2718596730168361,-0.11492168780105212,-0.2183991860612354,-0.21132365823325677,-0.1479350684736841,-0.21441671300979923,-0.06922376546067482,-0.053398312895242425,-0.15160819286972022,-0.20586473400640087,-0.08870079635585817,0.06519250798049914,-0.009240901761278664,0.12022945310930912,0.13057662730484723,0.06824161580327168,0.03942865417046644,0.12112615177372116,0.08721801770005702,0.14007192368341653,0.21406523360384722,0.12560281773665288,0.15376065278955753,0.04074259509260411,0.06910930752995163,0.0905058843916438,0.2040508062874794,0.1788420393608912,0.2018865028570195,0.191855047961646,0.12806049586690013,-0.004136596131724209,0.14006766732586137,0.12773455538535508,0.11774287269916149,0.13857901223631408,0.14976631814313343,0.14549027949485444,0.04137678695469501,0.17744887476325064,0.08129425444492237,-0.055490652804544106,0.019470860638096665,-0.025061026194959216,0.14971468499033871,-0.041538474756386286,-0.11902916362126162,-0.1179880419900315,-0.13341408677639288,-0.11704157797926151,-0.03638881030065977,-0.22950301664513922,-0.15396743854304587,-0.1624996575034984,-0.1957614277595718,-0.23829081077961375,-0.15406812355724256,-0.27779376618031415,-0.33052842995258486,-0.2722196310078983,-0.26200726975005334,-0.310267654376207,-0.4782660921305901,-0.47053619761191035,-0.4347032684227495,-0.44469027163562663,-0.4713307128863681,-0.4712350379634308,-0.4954406572315441,-0.5416663655388567,-0.43152281828323635,-0.4504313658930502,-0.5006536397588571,-0.5572081283942053,-0.5210375616431556,-0.526387954167301,-0.4976677091331648,-0.5047180348448232,-0.46989303020927564,-0.5181263168249133,-0.41567780215696504,-0.468418571017103,-0.34381337333959566,-0.35636342770208596,-0.5033733660149603,-0.3713055212854498,-0.427803336864703,-0.4671644629422991,-0.46903336468267526,-0.42663512347363514,-0.47389913449058757,-0.33300584558092877,-0.44387214077271653,-0.463236754388882,-0.4834766909213528,-0.4554502693533778,-0.5007637465488901,-0.38146838146268963,-0.45618759876272436,-0.44038315377723164,-0.4999524475378986,-0.3902231511795948,-0.40569423495208695,-0.35382899003961,-0.45807947044250735,-0.5018230203901772,-0.4663469469564418,-0.3439441238735174,-0.47204976275518035,-0.4268821461733395,-0.41602641016815345,-0.44156026732635983,-0.3703156971073576,-0.4355192792004466,-0.4486641016245727,-0.41343996590821425,-0.45336580433577034,-0.3779528085224109,-0.29512095643798203,-0.40630032435962526,-0.36808178880650694,-0.46392636325104664,-0.4245530456974404,-0.4885957921744265,-0.39936181104323754,-0.3545869073296382,-0.3589719201249281,-0.45496517670145226,-0.40103223016989276,-0.41036953282400485,-0.29822617602093243,-0.35394729973600564,-0.4352417134983758,-0.33916377210958165,-0.2294863228124184,-0.2657526272425226,-0.2762026896136899,-0.2436400236744727,-0.31637557776055386,-0.3013606630608876,-0.23875863756349242,-0.29872096480696336,-0.3488202913349008,-0.3406302861928514,-0.23654345613894828,-0.21249333968363937,-0.2396871846123194,-0.2969129758500919,-0.18541072029110375,-0.2018362995278474,-0.10303533176125769,-0.1946856034948191,-0.179878246597447,-0.22308343090115018,-0.16650676094544975,-0.1573946379282054,-0.18884186040677028,-0.21872654226315066,-0.15846378589444926,-0.2062373996178471,-0.19409072289229667,-0.18824701794059936,-0.26545314077338156,-0.36038129192780466,-0.3069318381160181,-0.4300612568038308,-0.34952618932517154,-0.40223383894683146,-0.28356796145876356,-0.35420941802530287,-0.22937383406420417,-0.2804603944190527,-0.21018561298840027,-0.348576485987171,-0.3865853810525374,-0.44466789228513365,-0.47973043217167805,-0.37366199780877485,-0.32670609720977006,-0.30309001973262467,-0.3436377602750388,-0.388972276379014,-0.5047344340760274,-0.4610098871558998,-0.4559325343555711,-0.3861541507428964,-0.45785443310955876,-0.4731967066302195,-0.5066412703437602,-0.4518613804635204,-0.376405234385418,-0.3271310506967497,-0.3162951759536219,-0.2387893693860565,-0.16981624414053456,-0.13819339996337668,-0.12305607871605773,-0.1922544906801755,-0.2823416294505396,-0.1915811740968879,-0.31261501465327574,-0.33620496334690425,-0.40544589504636325,-0.2989244282703167,-0.22331377941337519,-0.2925304420025287,-0.2928106352156599,-0.44167279324827907,-0.4905299926908724,-0.3847425382269144,-0.26458899722297097,-0.23813619950323275,-0.3300787950513181,-0.36750234097490514,-0.3440208314715357,-0.3038796913955837,-0.20713907850541216,-0.25600365405868714,-0.26931996992176405,-0.30271698796078156,-0.3146904017155857,-0.31884920281328816,-0.27276378371241256,-0.22931929262755668,-0.34570292613129816,-0.4811290283159326,-0.5224380724696694,-0.46594030445281287,-0.49553106755233084,-0.45958376798017436,-0.3855268983765573,-0.3910555262150532,-0.42314833410583236,-0.4547805409488308,-0.3266504169338329,-0.38801187234844464,-0.4539026829641486,-0.4255765683028198,-0.36157125939053036,-0.3475355950701891,-0.3788708567967513,-0.38041388087323363,-0.4176215659091105,-0.4917771868465197,-0.48628524081239194,-0.4724139857137532,-0.4592134805740608,-0.5542197348868142,-0.4356303593061125,-0.47761508329806196,-0.5444713493043711,-0.4069743030754314,-0.5939523447212931,-0.4611902802664067,-0.5216392025032807,-0.5018879139415652,-0.4208779059785966,-0.30279728752264734,-0.1821218160034199,-0.08778764486820995,-0.10201946940148243,-0.1809203176893402,-0.1210683054804063,-0.3180205609576159,-0.2699325292638489,-0.2682935344807918,-0.35523739252338127,-0.3073681169308976,-0.441531928601306,-0.3380275423013793,-0.4337119231145917,-0.30680566269377246,-0.4312685693711602,-0.38633933405540055,-0.3732069654511933,-0.36191202626115593,-0.2606218708966022,-0.2681576711315223,-0.2818867844214364,-0.2676777494725041,-0.39449669369620943,-0.3370093449848423,-0.3362286221135464,-0.3282066962014927,-0.3440536407536088,-0.41340224630367045,-0.3624124891230031,-0.4158803305379188,-0.5155385623494977,-0.41970393054668675,-0.5098924617995666,-0.4838267181444766,-0.5715343139892899,-0.5362685599913629,-0.5088742113466188,-0.5696136112285867,-0.7240935337511698,-0.5752636876530739,-0.6511587069457404,-0.632055257078643,-0.7578477048708667,-0.8436162066766965,-0.8421149480684823,-0.8184075085194663,-0.808344889708325,-0.8767885820024733,-0.8638236886273436,-0.8254471263322404,-0.907165482690635,-0.8687893045778879,-0.8054786898074802,-0.7664675584913584,-0.7000013204406692,-0.731555661569003,-0.81367618371509,-0.7188635697474879,-0.7810518565363778,-0.8261241315706063,-0.7951323136637409,-0.7918986708431136,-0.779527873738153,-0.7970435083678865,-0.6668510246577594,-0.670975028755801,-0.5205894178112679,-0.559691760829112,-0.7668593713424354,-0.7510683443534956,-0.739342936114399,-0.5295839549429042,-0.7738986722830127,-0.5848128406386143,-0.4897742032149245,-0.5285825436235804,-0.45760942894344736,-0.584229111015502,-0.5316812068794847,-0.5493748702826998,-0.5604039600843739,-0.5554850682444461,-0.5728714596316922,-0.5866842858397858,-0.4890167799599257,-0.5439181522178392,-0.590658567539912,-0.37094635861259445,-0.6284495215731923,-0.5086375501461212,-0.5514896850709267,-0.6240318620234209,-0.6085763132528091,-0.5891769267839494,-0.6111261899884844,-0.46462317980182843,-0.5723065524644105,-0.5376633768015737,-0.4761192494783177,-0.48995903209663094,-0.49490253100260534,-0.528102009508811,-0.5553361283753676,-0.618547071508734,-0.5814317453578662,-0.5191579415361962,-0.6504180810926201,-0.6187872663661423,-0.42509727209658826,-0.6368760159675573,-0.5282163577131105,-0.48121839144461753,-0.3813645375661189,-0.19960504223705258,-0.20479870556759341,-0.2838732767904897,-0.28267495144056465,-0.1667744367595316,-0.2630034707873224,-0.2944182717497025,-0.25886283377708874,-0.29484429482889374,-0.2948343302666033,-0.2554083976517638,-0.26857346727592585,-0.2286975246553134,-0.20072189675457477,-0.2593030376740029,-0.3020423977895937,-0.2867931922861844,-0.24297567141450083,-0.09669972233590472,-0.14425878074057813,-0.04613956235802808,-0.07869398245046542,-0.060564908515516144,-0.13327113440405608,-0.07775483155331141,-0.1497816159348371,-0.18305729032261722,-0.1481396422761367,-0.17703545234934476,-0.21429626236249125,-0.31500483183656347,-0.2974949103361065,-0.4063726642572859,-0.33009791431698193,-0.30179025548751975,-0.18204544450287663,-0.2672889750882771,-0.17907061680558342,-0.28990353351048764,-0.37791359826945403,-0.31543623943805427,-0.3892916195819864,-0.36140821747202556,-0.36813621716909506,-0.3197991888333425,-0.3456023397049614,-0.3243471149234928,-0.3160085973690185,-0.3906394532515411,-0.41088606254798743,-0.36585497324321886,-0.27246687435910905,-0.3270108939941245,-0.4680328801170301,-0.5270656185258834,-0.47016825068270646,-0.5635678788923163,-0.5878878041295112,-0.5129450000166581,-0.623129571708606,-0.6319613516687992,-0.5994432537215844,-0.6490846066704761,-0.6565831970180238,-0.6025301869387931,-0.5171718107049617,-0.6375947948215489,-0.6745405013305134,-0.681711183704625,-0.5815447752240789,-0.6624770516926671,-0.7011611531065084,-0.7040336581277538,-0.6945473372199236,-0.683126411305225,-0.7345055871278413,-0.6683319512830581,-0.7054660171806868,-0.7651951180761516,-0.6910535350681853,-0.647262102604231,-0.645563138594513,-0.7027571089957196,-0.7031387876263344,-0.6599667956649937,-0.5855057283328317,-0.5866977225438468,-0.6565173811619438,-0.7109469668888196,-0.7633273961307011,-0.7687370274372394,-0.7584765545105958,-0.8950016861165008,-0.761791254499468,-0.8944024908812378,-0.7859982627890183,-0.9585109150152812,-0.9659397441626058,-0.9952429429348355,-0.9745148602428849,-0.8966779019249903,-0.8573694108495775,-0.8458929256656368,-0.8948929440615857,-0.9914454438853626,-0.9468586655190698,-1.0172029116426238,-1.0168001736008423,-1.0327998187495373,-1.1586188963912618,-1.0873509708900444,-1.0641918461444713,-1.0806684886971196,-1.0085848243730289,-1.0512754949690726,-1.0522074258524783,-0.9093528450265428,-1.0130553077558617,-0.9782208396884079,-1.0057261594182314,-1.0106354870022094,-0.9581272070903185,-0.9742117122507239,-0.9234437456653737,-0.9597434937971735,-0.8746107827096697,-0.8572029947152804,-0.8113872455306951,-0.7818212705315813,-0.8048575572510631,-0.676887578870926,-0.6653400508621841,-0.793345679623895,-0.7500042338544006,-0.6496584417184449,-0.7389292781172088,-0.678001419192246,-0.7653021965143709,-0.6816633904708885,-0.6755813396579008,-0.7053727067249601,-0.6511136993753172,-0.6402505427784234,-0.5567781929506094,-0.5427590897484313,-0.3937324309117188,-0.5733752777299486,-0.4108296133190373,-0.5800236237082209,-0.5725658335217716,-0.4189370926916386,-0.5271087864503992,-0.5197287438729817,-0.5854282469998761,-0.5502370677471291,-0.6339570127824835,-0.5976730084373808,-0.6029839303597154,-0.5808427321213475,-0.5293478953612655,-0.4522298130949569,-0.5864980224417354,-0.6510009520853612,-0.6337459484585166,-0.7472860285240915,-0.6609747490026195,-0.566623886870812,-0.5792004452086481,-0.5554111759740106,-0.5542663229405592,-0.5627613864249401,-0.6143271030512351,-0.5850997379957736,-0.5761892427076187,-0.5774351339453861,-0.5405799037384242,-0.5128284387965153,-0.6179952105758686,-0.5818276229953635,-0.6050603519937564,-0.611850296641015,-0.6265190994443234,-0.5829306677611535,-0.5618063974517776,-0.6013591429731053,-0.5341000179662186,-0.5979748213518384,-0.554744067084209,-0.5852138137347025,-0.5263416887711406,-0.471014104633652,-0.4456493967754899,-0.514031797356709,-0.501168134881393,-0.3562535652441234,-0.31918844879582264,-0.3039250311869774,-0.3237694296128767,-0.26131156029892344,-0.17664965650590267,-0.272207124000314,-0.2740132234994593,-0.2145122681815537,-0.20187241638860118,-0.24010179496061268,-0.2995320925102262,-0.2356111450310038,-0.23952207587669447,-0.2389279354764575,-0.19647147597508016,-0.19481778303451294,-0.29644551847049955,-0.28146386362444326,-0.32038338360907304,-0.30812237821122657,-0.3897584090946725,-0.41244718717350104,-0.33361605588068105,-0.34130503168085663,-0.4373644796704529,-0.4968749526612601,-0.496365224727783,-0.46641132622392767,-0.5304107445263486,-0.5432194456775871,-0.571738495601536,-0.6417421431901055,-0.5315827977290969,-0.5772580667797981,-0.5748843339250399,-0.5466260482868999,-0.5549353804096386,-0.7470111543428366,-0.6434620920196792,-0.7060765391740845,-0.6345391210086291,-0.584644892836618,-0.5838863459507241,-0.6148443633587539,-0.6062164044837205,-0.6833786775618045,-0.7186186779290735,-0.7305688803975964,-0.7205150594295588,-0.6296029001587943,-0.6716926552894423,-0.6556379402787699,-0.7804524343300798,-0.7196817406297813,-0.5096008546763392,-0.49961733848798306,-0.6058543930365997,-0.41048726226460874,-0.5453050605674232,-0.574020382617324,-0.5553010731990715,-0.6269392949836143,-0.4897807739135931,-0.5808337898368243,-0.7185895164586371,-0.5165524433303502,-0.5148201243010824,-0.6653505201901114,-0.6788025705491451,-0.66860877766064,-0.6597183663551748,-0.6504377163732388,-0.6600012327650301,-0.6640575829734289,-0.6663031392372711,-0.7246989945578469,-0.6954750927571485,-0.5977169889955437,-0.5405273990284022,-0.5783762921696828,-0.5222097739116267,-0.5641802589901137,-0.560273342853696,-0.5814184988344949,-0.6340552228505726,-0.5914310720640773,-0.7460108002440218,-0.6865182676241312,-0.6474074117442375,-0.6100866885263801,-0.6709993515030263,-0.6812672908719304,-0.5882673763923773,-0.7000723608536652,-0.6427497457401,-0.6764338912831113,-0.6948393202889773,-0.711133720082016,-0.4686844568011967,-0.6459128181169397,-0.695602217352629,-0.5616010218564964,-0.5682339890710045,-0.594084522930107,-0.6597759030140544,-0.6620448498891481,-0.6104308646757451,-0.6777547781683123,-0.6272551129988879,-0.6208015812785668,-0.5998357559360289,-0.5705607431711942,-0.6016171457619202,-0.4886623534565873,-0.587843865912768,-0.6538173530644769,-0.6555432428667172,-0.5294956035118112,-0.5813484787002777,-0.656909171117367,-0.5406499318649907,-0.5978418027373447,-0.5025537363812698,-0.4692973147354075,-0.40395516964059297,-0.4613856645364411,-0.46439020619626237,-0.40780352398124603,-0.4391614141362653,-0.45767495672207764,-0.514117502768933,-0.5124550800855654,-0.5205024310313047,-0.4028699876315652,-0.48457574246190716,-0.44613010975115214,-0.4815986586453311,-0.46560822906931504,-0.4356093695509556,-0.5981920758920724,-0.6003305890508603,-0.6027579380335853,-0.5186378752605721,-0.48541360100419395,-0.47295350951594395,-0.489756171231978,-0.5182538756806605,-0.5359323716072678,-0.6837558746467178,-0.559209617791277,-0.5517238863942627,-0.5520168163200494,-0.5455758270232942,-0.5567615755025332,-0.4160524141887004,-0.5678519143518097,-0.6466347798365533,-0.5220812427746498,-0.4938698026406499,-0.5090598627272847,-0.44311920704940294,-0.4503253365344397,-0.4075253055069676,-0.5130329007263079,-0.48338185397038674,-0.4504699362094072,-0.536780005345678,-0.4905778375941295,-0.44166722531333663,-0.40544134869706105,-0.4035609957418115,-0.4169478152506461,-0.3798130093488359,-0.41547149780816767,-0.3922574622871856,-0.4023124897238513,-0.2960903299319375,-0.29786154049610986,-0.2915687983267142,-0.4228997082784391,-0.3896497365284099,-0.32879870461829797,-0.2487257327927397,-0.2919841212210018,-0.3136763389420634,-0.40637128306568043,-0.5516174578675647,-0.45679412807253367,-0.4028692846043932,-0.4072167179887128,-0.46110105942395996,-0.4417728142364113,-0.48336699855812654,-0.5432269548305135,-0.5192710049161225,-0.48509433195423307,-0.5775022528514406,-0.6197219145854223,-0.5919169412678829,-0.622475391598796,-0.5747543790040134,-0.610764440588904,-0.6250355439275764,-0.6552700481288608,-0.6031674549642203,-0.6769367021928312,-0.5921327396471828,-0.6355491597288051,-0.6128979397847998,-0.5989547935686947,-0.6352749392787683,-0.5841545863386883,-0.5608932931751697,-0.5249907398093417,-0.5689068606130684,-0.6696086634203822,-0.6474334806674614,-0.5706440977908033,-0.5408293545648033,-0.5653626334710065,-0.5301211815537317,-0.581626112494243,-0.6443655135751463,-0.6143003579778177,-0.645186418173818,-0.6684658860345528,-0.6917394341592614,-0.6977993192010777,-0.6458653992209077,-0.6214891569765708,-0.6491892484489445,-0.555812751221388,-0.5109999462904374,-0.47651083592116295,-0.5300438124795677,-0.5401878164050662,-0.6044405850600175,-0.5911450909082344,-0.5039585108567299,-0.6768172125904178,-0.6936386463895066,-0.6598070236127312,-0.620063529937676,-0.7070170968345646,-0.7736248536553522,-0.715845824831645,-0.7504109653932648,-0.7085232071062746,-0.634772939182022,-0.3698736671557152,-0.5036965241261994,-0.5508567135862176,-0.5450789638048033,-0.40864136875743656,-0.4469930272517109,-0.3902512535492507,-0.4842553740391405,-0.5365620343400977,-0.5286019024890573,-0.6017165093824761,-0.6616952820908268,-0.717565469088867,-0.691055349659851,-0.6657518478349732,-0.5080840058112501,-0.559042847546719,-0.6853797155069645,-0.4733571942956622,-0.5214746786697425,-0.477937717814857,-0.6088659386995471,-0.6106061508850384,-0.4511271906919038,-0.44825003662471924,-0.5016271037818214,-0.4885951791024864,-0.4451268464534725,-0.4275992652195987,-0.4827368649721627,-0.350799882731347,-0.4376930876488692,-0.4674773297695537,-0.47107670134770685,-0.5760792629970887,-0.5633130334541795,-0.49265331128353995,-0.48768344966859395,-0.4926912917884232,-0.5116376523495854,-0.5250294945544146,-0.5040794759407743,-0.46865382385963594,-0.5645374894791184,-0.5490492841713018,-0.4947804688003053,-0.493827424255925,-0.5621278075261652,-0.6184629446438065,-0.6028395757206275,-0.652409453233694,-0.6359503681118774,-0.7116177052448196,-0.6322850486036949,-0.6292308036587868,-0.7003298840082668,-0.7123276030756949,-0.6943809314739346,-0.6940502699659981,-0.7229222103458586,-0.7544387922335127,-0.7021124318607819,-0.7773014699902713,-0.7147565848091215,-0.6856204980687377,-0.6698194156186824,-0.662518977657045,-0.6688841291357779,-0.6537262975999362,-0.6005878278169798,-0.5763338793976112,-0.6114932580472848,-0.6151445244794124,-0.603033115433459,-0.5822999066517156,-0.4515834109102974,-0.4949468055839085,-0.4156409107544052,-0.49544134706095894,-0.45605793312624937,-0.47824646815385813,-0.4155180099932087,-0.5490023792433095,-0.581853777552668,-0.46271928657228184,-0.569968562587063,-0.5269858255826632,-0.5026788726755136,-0.5630695851773694,-0.5733355809570307,-0.5467407767481842,-0.5326789461696998,-0.48494397596237515,-0.3996469129842411,-0.4673663559071421,-0.43406186443332306,-0.39520983276757893,-0.42101727989454346
