-0.0955, -0.3004, 0.908, -0.3938
-0.926, -0.7263, 0.8083, 0.6088
0.0116, -0.4123, 0.0558, 0.078
-0.827, 0.9313, 0.263, 0.1651
-0.1483, 0.648, 0.1698, 0.2636
0.5441, -0.0215, 0.5218, 0.8506
-0.2233, -0.3394, -0.6559, 0.3686
-0.5203, -0.7999, -0.2115, 0.9804
-0.1979, 0.4417, -0.3959, -0.5114
-0.0349, 0.156, 0.4675, 0.7142
-0.5137, -0.0427, -0.2164, -0.3759
-0.9008, 0.297, 0.786, -0.4654
0.1556, -0.7928, -0.5465, -0.0787
0.7174, -0.7784, 0.6072, -0.2221
0.515, -0.0234, -0.6563, 0.2191
0.8202, -0.0699, 0.5778, -0.3198
-0.2338, -0.7579, 0.9641, 0.7265
0.5886, -0.2076, 0.5798, 0.9702
0.4417, -0.0836, -0.7325, -0.494
-0.1532, -0.987, -0.5878, 0.9895
0.4154, 0.0889, -0.1739, 0.2947
-0.5944, 0.9065, -0.4319, 0.3965
-0.0666, 0.5221, 0.9005, 0.2869
-0.3069, 0.647, -0.0996, 0.7874
-0.3339, 0.1871, -0.8511, 0.6932
0.3734, 0.6293, 0.7678, 0.4796
0.7631, -0.23, -0.2128, 0.2285
0.4803, -0.2848, -0.8697, -0.3024
-0.624, -0.7029, 0.7424, -0.6226
0.9487, 0.7654, 0.2456, -0.3717
0.1657, 0.2305, -0.1823, 0.0352
-0.4368, 0.932, 0.9687, 0.1198
-0.4585, -0.0031, 0.2108, 0.7067
-0.2028, -0.0194, -0.6076, -0.6489
0.1354, 0.1906, 0.6941, -0.3823
-0.5665, 0.0708, -0.8981, -0.7282
0.9161, -0.763, -0.3984, 0.6972
0.9081, -0.7218, -0.2079, 0.5138
0.852, 0.6408, -0.746, 0.2697
0.4256, 0.2879, -0.2649, 0.3992
0.9698, 0.052, 0.389, 0.6883
-0.5521, 0.6051, 0.8347, -0.5478
0.8466, 0.4486, -0.1636, 0.6114
0.3778, -0.4025, 0.4526, 0.4726
0.3873, 0.5397, -0.2841, -0.5183
-0.8266, 0.4943, 0.1801, 0.8277
-0.8718, 0.3892, -0.7904, -0.1935
-0.691, 0.1792, 0.9207, 0.4071
0.7274, -0.1972, 0.8971, 0.8315
0.7752, -0.6245, 0.2924, 0.3532
-0.2902, 0.8084, -0.706, 0.4
0.444, -0.6793, -0.7415, -0.9738
0.5723, -0.608, -0.8314, -0.2096
0.4381, 0.1293, -0.7996, 0.6094
0.8908, 0.121, 0.4175, -0.1867
-0.1038, -0.5248, 0.7768, -0.8133
0.0182, 0.8308, -0.7279, 0.3228
-0.5132, 0.2852, 0.9175, 0.0509
0.5583, 0.1894, 0.6981, -0.4632
-0.9857, 0.3322, 0.1602, -0.6261
0.9403, -0.1123, -0.2644, 0.357
0.7279, -0.7333, 0.9545, 0.9128
-0.6083, 0.4258, -0.0084, 0.9127
-0.6604, -0.5198, -0.0191, -0.301
-0.2376, -0.2141, 0.1964, 0.3478
0.6918, -0.9769, 0.0653, -0.1862
-0.0765, 0.5411, 0.8923, 0.906
-0.4256, 0.9627, 0.2394, 0.545
0.7079, 0.877, -0.4199, 0.5456
-0.3972, 0.3524, 0.4569, -0.8578
-0.6224, 0.0574, 0.5719, 0.4208
0.3467, -0.3894, -0.9298, -0.3238
-0.2564, 0.6142, 0.9602, 0.5714
0.2374, -0.419, -0.7378, 0.581
0.8336, -0.9383, 0.3092, -0.6755
-0.7491, 0.6399, 0.7395, 0.7059
-0.5168, -0.5579, 0.8385, -0.035
-0.8255, 0.4282, -0.6328, 0.5153
0.1118, 0.5232, 0.1732, 0.1232
0.4146, -0.4889, 0.0177, -0.5256
0.3847, 0.3211, 0.4391, 0.0934
-0.48, 0.0689, 0.808, -0.8073
-0.5562, -0.5849, -0.2358, -0.1943
-0.6232, -0.2711, 0.6762, -0.6837
-0.6194, 0.6884, -0.6196, -0.6339
0.0423, 0.7077, -0.3287, 0.0015
0.252, -0.4582, -0.9453, 0.5183
0.4011, 0.3778, 0.6963, -0.4586
-0.7496, 0.7077, 0.0397, 0.5982
0.821, 0.6962, -0.8703, 0.2911
-0.9692, 0.8352, -0.0879, 0.1685
-0.6098, 0.615, 0.8764, 0.2813
-0.2357, 0.6342, -0.7728, 0.8106
-0.7444, 0.1547, 0.9424, 0.4474
-0.1074, 0.9197, 0.5932, 0.3248
0.5983, -0.155, -0.1135, -0.0733
-0.2669, 0.6522, 0.8154, -0.7301
0.0393, -0.4207, 0.5877, -0.7813
-0.5256, -0.8946, -0.968, -0.9471
-0.8304, 0.8955, 0.6188, 0.5694
0.9698, 0.052, 0.389, 0.6883
-0.691, 0.1792, 0.9207, 0.4071
0.9487, 0.7294784073790112, -0.6076, -0.6489
-0.2028, -0.0194, 0.24495655480768452, -0.3717
-0.7491, 0.6399, 0.5218, 0.8506
0.5441, -0.02447625901856907, 0.7395, 0.7059
0.4154, 0.0889, -0.2358, -0.1943
-0.5562, -0.5849, -0.1739, 0.2947
-0.6098, 0.615, -0.6196, -0.6187030510039905
-0.6194, 0.6884, 0.8764, 0.2813
0.7079, 0.877, 0.7395, 0.7059
-0.7491, 0.6399, -0.4199, 0.5456
-0.7491, 0.6399, -0.7325, -0.494
0.4417, -0.0836, 0.7395, 0.7059
0.2504010038851511, -0.419, 0.9641, 0.7265
-0.2338, -0.7579, -0.7378, 0.581
-0.5168, -0.5293553925903329, 0.8385, -0.035
-0.926, -0.7263, 0.8244330148417301, 0.6088
0.7274, -0.1972, 0.8385, -0.035
-0.5168, -0.5579, 0.8971, 0.8315
-0.7491, 0.5221, 0.9005, 0.2869
