-0.68342, -0.74853, 0.11407, -0.40831
0.68342, 0.74853, -0.11407, 0.40831
-0.84321, -0.86406, 0.02403, -0.53231
0.52363, 0.633, -0.20411, 0.28431
0.4948, 0.56889, -0.07446, 0.53756
-0.4948, -0.56889, 0.07446, -0.53756
0.87204, 0.92817, -0.15368, 0.27906
-0.87204, -0.92817, 0.15368, -0.27906
0.52795, 0.74696, 0.05178, 0.24466
0.73924, 0.85373, -0.13874, 0.28852
-0.73924, -0.85373, 0.13874, -0.28852
0.86085, 0.93291, -0.06977, 0.39536
-0.86085, -0.93291, 0.06977, -0.39536
0.50599, 0.56415, -0.15837, 0.42126
-0.50599, -0.56415, 0.15837, -0.42126
0.67509, 0.74925, -0.23051, 0.52075
-0.67509, -0.74925, 0.23051, -0.52075
0.69175, 0.74781, 0.00237, 0.29587
-0.69175, -0.74781, -0.00237, -0.29587
0.65636, 0.8054, -0.10035, 0.41624
0.6988, 0.77045, -0.00161, 0.43591
-0.6988, -0.77045, 0.00161, -0.43591
0.65925, 0.92074, 0.23973, 0.48541
0.57131, 0.78216, -0.10675, 0.54777
0.68278, 0.83803, 0.19847, 0.45966
-0.68278, -0.83803, -0.19847, -0.45966
0.77043, 0.82912, 0.17711, 0.2805
-0.77043, -0.82912, -0.17711, -0.2805
0.59029, 0.7394, 0.2022, 0.48329
