-0.65979, -0.9697, 0.98203, -0.94049
-0.78456, -0.98343, 0.99028, -0.97265
-0.70233, -0.98903, 0.90597, -0.97513
0.98259, -0.90358, 0.88444, -0.16663
-0.55808, -0.32153, 0.34739, 0.81788
-0.61998, 0.0645, 0.03849, 0.63557
-0.69682, -0.23995, 0.64253, 0.83155
0.24085, -0.57439, 0.40045, 0.00797
-0.08132, -0.21567, 0.71053, 0.23191
-0.68327, 0.03947, -0.0848, 0.13706
-0.11045, -0.56542, 0.43906, -0.13933
-0.11045, -0.56542, 0.43906, -0.13933
-0.32919, -0.62489, 0.35676, -0.72362
-0.5045, -0.89029, 0.22107, -0.35964
-0.52123, -0.75151, 0.19965, -0.26888
-0.57131, -0.78216, 0.10675, -0.54777
-0.56158, -0.83017, 0.01674, -0.57495
-0.5,-1.0,1.0,-1.0
-0.5,-0.9,1.0,-1.0
-0.5,-0.8,1.0,-1.0
-0.4,-1.0,1.0,-1.0
-0.4,-0.9,1.0,-1.0
-0.4,-0.8,1.0,-1.0
