-0.0961, 0.0492, -0.5381, 0.2697, 0.8542, 0.4753, 0.3174, -0.9946, -0.071624, -1.234168
-0.1381, 0.061, 0.4306, -0.7782, -0.6131, 0.4308, 0.089, 0.8616, 1.957468, 1.951917
-0.0711, 0.0038, -0.4714, -0.9311, 0.8326, -0.5949, 0.6204, -0.0844, -0.940926, -2.291525
0.2439, -0.232, 0.4786, -0.63, -0.7498, -0.3206, 0.0299, 0.7681, 1.411815, -1.762962
-0.4555, 0.7225, 0.8835, -0.6659, -0.226, -0.4755, 0.6857, -0.0708, 3.073586, -0.238935
0.7367, 0.9622, 0.7766, 0.8486, 0.7675, 0.5232, 0.5434, -0.2995, 0.465251, 0.661316
-0.9096, -0.3211, 0.9966, 0.2673, 0.2023, -0.0765, -0.0645, 0.1782, 2.164216, -2.95534
-0.864, 0.5921, -0.5604, 0.042, -0.9952, -0.2413, -0.6787, -0.2334, 2.404706, 1.407374
-0.647, -0.409, 0.3123, -0.0718, -0.6175, 0.3544, -0.5325, -0.9231, -0.845289, 0.998228
-0.0465, 0.2065, 0.7971, 0.0227, 0.0204, -0.1511, -0.1724, 0.4444, -2.192974, 0.423892
-0.9893, -0.194, -0.7197, 0.3016, 0.4432, -0.1714, -0.8218, 0.2708, -1.2068, 0.913815
0.9332, 0.795, -0.2043, -0.7087, -0.5405, 0.9566, 0.4775, 0.6921, 2.432623, 1.12355
0.6387, 0.9609, -0.4611, -0.8058, 0.2989, 0.3902, -0.8061, 0.8391, 0.579517, 1.011187
-0.8441, 0.5017, 0.3976, -0.9014, 0.754, -0.9688, 0.5899, 0.2721, 2.653875, 0.161463
0.1841, 0.2149, -0.6153, 0.9747, -0.9493, 0.3355, 0.6319, -0.3982, 2.83147, 1.691276
0.3027, 0.1357, 0.691, 0.4287, 0.7751, 0.4626, 0.9051, -0.3344, 2.182496, 0.684778
-0.753, -0.6224, 0.4361, -0.0492, 0.6287, 0.6643, 0.2688, 0.4559, -1.108772, -0.637987
-0.0649, 0.6255, 0.6836, 0.7942, -0.4913, 0.3449, -0.2849, 0.2466, -1.564921, 2.956185
0.957, -0.8828, 0.9309, -0.4948, -0.5574, 0.687, -0.7879, -0.3924, -0.653016, 1.238423
-0.7747, 0.0677, -0.6454, -0.0368, -0.3159, -0.036, -0.6299, 0.0033, 0.979088, 1.625671
0.1232, -0.7694, -0.4163, -0.2351, -0.5745, 0.2942, -0.7719, 0.5222, 1.82043, -0.134489
-0.5495, -0.9825, 0.6515, -0.4956, 0.8468, -0.4067, -0.9687, -0.7095, 2.60914, -1.776888
-0.5411, 0.5521, -0.4889, -0.5426, -0.4472, -0.1465, -0.7499, 0.0278, -2.775846, -2.873531
-0.0369, -0.5808, 0.1517, 0.1378, 0.2985, -0.6968, -0.1049, -0.3098, -1.58572, 1.629009
0.3933, 0.7073, -0.5488, -0.3877, -0.2421, 0.4273, -0.9997, 0.9858, 1.256194, 2.49962
0.1621, 0.6725, 0.4714, 0.0371, 0.168, 0.2124, 0.4938, 0.2988, -2.248668, 0.940124
-0.0865, 0.3539, 0.143, -0.8368, -0.6543, 0.4155, -0.9344, 0.2061, 2.516188, -2.735266
-0.399, 0.5489, -0.7705, -0.7864, 0.2164, 0.5172, 0.2439, -0.3041, 2.686142, 1.128513
-0.8492, -0.1852, -0.0867, -0.386, 0.2715, 0.6972, 0.0908, -0.2046, -1.715192, -0.692118
-0.2309, 0.6781, -0.7502, -0.305, -0.2104, -0.4714, 0.1703, 0.9916, 1.384816, 1.91632
0.7985, -0.9606, -0.9597, -0.8176, 0.5156, 0.8724, -0.3944, 0.5746, 3.093123, 1.956501
0.2534, 0.487, 0.895, -0.8049, 0.6323, 0.9103, 0.4643, 0.0067, 1.759863, -0.855522
0.848, 0.4018, 0.2908, -0.1857, 0.8693, -0.5223, 0.8751, 0.5462, 0.522348, 2.491178
0.1246, 0.0887, -0.4391, -0.6298, 0.2867, -0.352, -0.6752, -0.2005, -0.342738, 2.550982
-0.128, 0.7339, 0.859, -0.6065, 0.9674, 0.642, -0.7643, -0.4008, -0.634473, -2.654765
-0.2635, 0.7369, 0.5356, -0.7829, 0.7843, 0.8174, -0.9079, -0.3125, 0.691877, -1.219735
0.337, 0.9771, -0.4064, 0.2046, -0.4742, 0.9729, 0.6624, -0.3352, 2.506051, 1.017526
0.955, -0.6096, -0.1987, -0.214, 0.9164, 0.4022, 0.6042, 0.0673, 2.258031, 1.996667
-0.7559, -0.6834, 0.3861, 0.4055, -0.9641, -0.869, 0.9342, -0.6686, -2.570555, -0.020763
-0.5102, -0.5781, 0.1563, 0.0149, -0.0573, 0.0046, 0.5744, -0.7653, 0.749793, 2.025624
-0.4779, 0.9264, 0.7607, 0.9652, -0.6586, 0.7344, 0.5856, 0.64, 2.587544, 1.906099
-0.582, -0.3515, -0.3601, 0.7146, -0.5126, 0.7677, -0.3121, -0.9629, 0.341483, 2.102755
0.0705, -0.5809, 0.0525, 0.3232, -0.1919, 0.6112, -0.6934, -0.0196, 1.716734, 0.077698
-0.5899, 0.8655, 0.7255, -0.0342, -0.0003, -0.7534, 0.531, 0.2341, -1.695106, 2.972313
-0.213, 0.1234, -0.519, -0.4435, -0.8165, -0.7416, 0.3393, -0.9501, -2.451624, 1.070346
0.3169, -0.5183, 0.6639, -0.1791, 0.2718, -0.3291, 0.5137, -0.107, -1.534312, 0.146546
-0.8033, -0.5035, 0.615, -0.2347, 0.504, -0.7823, 0.8594, 0.3052, -1.339973, -2.293806
-0.8412, -0.9236, 0.2407, -0.8675, -0.7448, -0.5757, 0.0951, 0.062, 1.140677, 0.346948
-0.0956, 0.8171, 0.8334, 0.78, 0.4608, -0.8966, 0.6089, 0.7422, 0.217953, -2.326498
-0.5212, 0.5501, 0.0577, 0.7798, -0.0478, -0.1467, 0.2634, 0.6348, 2.938934, -0.138875
0.6734, 0.6043, 0.8255, -0.7334, -0.1682, 0.0333, -0.3698, -0.9867, -1.987364, -2.61372
0.7837, 0.3914, -0.8699, 0.858, -0.3469, -0.3688, 0.9895, 0.2975, -0.340988, -1.375212
-0.7907, 0.9448, 0.279, 0.4363, -0.4339, 0.3487, -0.7738, -0.3865, 0.748531, 2.004593
0.7365, 0.4482, -0.1174, -0.2374, -0.7112, 0.31, 0.6121, -0.3552, 2.128776, 2.601407
-0.6357, -0.9026, -0.9701, -0.8183, -0.1054, -0.8409, 0.1779, -0.9596, 2.125975, 1.465151
-0.2587, -0.5253, 0.0393, -0.9994, 0.4485, -0.0642, 0.5588, 0.012, -0.546562, -0.370545
-0.0706, 0.1949, 0.0935, -0.1551, 0.8814, -0.8091, -0.8749, 0.4489, 0.902096, -2.321906
-0.593, -0.1102, 0.5362, 0.6109, -0.3984, 0.9966, -0.6207, 0.4838, -1.833423, -1.961551
-0.6266, 0.2091, -0.6022, 0.0755, 0.9271, -0.9842, -0.0649, -0.9547, -0.737342, 1.303899
0.1345, -0.3841, -0.8273, -0.8743, -0.8396, 0.8591, 0.359, -0.0177, 1.332802, 1.25704
0.5309, 0.7719, 0.4039, 0.8715, -0.8976, 0.7885, 0.6627, -0.8085, -1.30965, -1.997697
-0.3147, -0.3734, -0.9309, 0.9059, -0.4209, 0.0723, 0.053, 0.2062, 1.699252, 0.165266
