% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=619043, Wed Apr 26 15:23:07 2023
1 8 -0.06516398281063981 -0.038201600707165544 0.06866651437421728 0.11904244163400071 0.8887617491414569 0.9678401408949311 1.0074756469307506 1.0498252083043333 1.075289666920373
2 16 -0.06516398281063981 -0.038201600707165544 0.06866651437421728 0.11904244163400071 0.8887617491414569 0.9678401408949311 1.0074756469307506 1.0498252083043333 1.075289666920373
3 24 -0.06516398281063981 -0.038201600707165544 0.06866651437421728 0.11904244163400071 0.8887617491414569 0.9678401408949311 1.0074756469307506 1.0498252083043333 1.075289666920373
4 32 -0.06516398281063981 -0.038201600707165544 0.06866651437421728 0.11904244163400071 0.8887617491414569 0.9678401408949311 1.0074756469307506 1.0498252083043333 1.075289666920373
5 40 -0.06516398281063981 -0.038201600707165544 0.06866651437421728 0.11904244163400071 0.8887617491414569 0.9678401408949311 1.0074756469307506 1.0498252083043333 1.075289666920373
6 48 -0.21205135553313711 -0.11381915513003221 0.08341471675366882 0.17346693765683358 0.7735546799121391 0.9407534564326964 0.9970915166567959 1.0933698308817577 1.15193186071252
7 56 -0.21205135553313711 -0.11381915513003221 0.08341471675366882 0.17346693765683358 0.7735546799121391 0.9407534564326964 0.9970915166567959 1.0933698308817577 1.15193186071252
8 64 -0.21205135553313711 -0.11381915513003221 0.08341471675366882 0.17346693765683358 0.7735546799121391 0.9407534564326964 0.9970915166567959 1.0933698308817577 1.15193186071252
9 72 -0.21205135553313711 -0.11381915513003221 0.08341471675366882 0.17346693765683358 0.7735546799121391 0.9407534564326964 0.9970915166567959 1.0933698308817577 1.15193186071252
10 80 -0.21205135553313711 -0.11381915513003221 0.08341471675366882 0.17346693765683358 0.7735546799121391 0.9407534564326964 0.9970915166567959 1.0933698308817577 1.15193186071252
11 88 -0.21857910679989617 -0.16812739413464262 0.04165307951811603 0.10493863100385839 0.7668708678422478 0.9652911593312073 0.9976698051247109 1.0530401694242895 1.17298056731268
12 96 -0.21857910679989617 -0.16812739413464262 0.04165307951811603 0.10493863100385839 0.7668708678422478 0.9652911593312073 0.9976698051247109 1.0530401694242895 1.17298056731268
13 104 -0.21857910679989617 -0.16812739413464262 0.04165307951811603 0.10493863100385839 0.7668708678422478 0.9652911593312073 0.9976698051247109 1.0530401694242895 1.17298056731268
14 112 -0.21857910679989617 -0.16812739413464262 0.04165307951811603 0.10493863100385839 0.7668708678422478 0.9652911593312073 0.9976698051247109 1.0530401694242895 1.17298056731268
