% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=619043, Wed Apr 26 15:23:07 2023, <python>{}</python>
1 8 0.942463785588526 1.0000400008000108 1.3850809890476485 1.3850809890476485e+00 2.00108120713312 4.774353464634196   
2 16 0.826556754190494 1.2228927768897673 1.3709923035281404 1.3709923035281404e+00 1.6699061668568045 7.318555881327761   
3 24 0.7763447475232758 1.2866057681006 0.7069814632272899 7.0698146322728994e-01 1.494561449133721 3.5354172889004145   
4 32 0.8149478498094224 1.4753295254278838 0.6999875467253686 6.9998754672536856e-01 1.9013565664791126 3.2002825881586556   
5 40 0.8944016356783208 1.7283740346298402 0.570974991027788 5.7097499102778804e-01 1.2852932905480265 5.2689342942281705   
6 48 0.8740317273946795 1.677499387865426 0.570974991027788 1.0030430581306056e+00 1.3473017229017519 1.690751609060758   
7 56 0.8155380415874092 1.706209955282468 0.570974991027788 9.3599513850928406e-01 1.2621462025444412 1.8590792863552421   
8 64 0.7369865109291759 1.7996773379653883 0.570974991027788 6.8999519379279506e-01 1.4781496236981135 2.142735851482567   
9 72 0.767772195430029 1.7678455446849508 0.4809909387462559 4.8099093874625592e-01 1.0023069743206092 1.0635666858920803   
10 80 0.8196109332455014 1.7355483426394094 0.4809909387462559 5.0097491152090168e-01 1.0043921842987826 1.3227049556342723   
11 88 0.818392359753399 1.7660994052034265 0.4809909387462559 5.3897903746341003e-01 1.004476193041191 1.4338904827276735   
12 96 0.7841269767678245 1.7152793445365313 0.4809909387462559 5.4999200038243623e-01 1.0322657599773466 1.6020559552493574   
13 104 0.6500015455485746 1.7382078890791905 0.4809909387462559 5.8999980008474928e-01 0.8089936134047384 1.35918962422913   
14 112 0.5170375938234321 1.7490434452913124 0.3969918980617315 3.9699189806173152e-01 0.873990903683631 1.2420363937795322   
15 120 0.5295702382224072 1.9932603192032123 0.3969918980617315 5.8099093057165352e-01 0.8289765015540058 1.3800381462904698   
16 128 0.5271062160613145 2.134586711086818 0.3969918980617315 5.1197452787739173e-01 0.6389850417369276 0.738986516077211   
17 136 0.5862212894561336 2.15770603021554 0.3969918980617315 4.6499304775088240e-01 0.6859791691341233 1.0075698428355213   
18 144 0.5109247051054665 2.334629988104269 0.3969918980617315 5.1398301844000904e-01 0.7319879394607854 1.0049526437642033   
19 152 0.49562330289061424 2.394394169300687 0.3969918980617315 5.3298436807955119e-01 0.6959856096662129 0.8489900973256563   
20 160 0.5933968978896902 2.2342519166046793 0.3969918980617315 4.5499374793515851e-01 0.5679849725027416 0.8849975662866273   
21 168 0.66062936766119 2.3782514684463996 0.3969918980617315 4.8797581919407418e-01 0.6449984539983928 1.201958773309499   
22 176 0.7024609900207524 2.400071713405031 0.3969918980617315 4.8198602900666643e-01 0.7259949376445727 1.0021037514878304   
23 184 0.6462533689656578 2.4701307884141013 0.3969918980617315 4.0896944671997160e-01 0.5709902493816029 1.0174679632979282   
24 192 0.5799545008194725 2.6379262830969514 0.3969918980617315 4.2299064409751336e-01 0.6389898599776662 0.8009995252432324   
25 200 0.49783053305874303 2.8571809961739336 0.3969918980617315 5.3198194736749582e-01 0.6219953536102419 0.6909892546284759   
