1694462612.0	10	[0.93263617975756, 0.3900216414694276, 0.9343785144689531, 0.9808708085764132, 0.875709194672282, 0.0647855147759502, 0.7920215607317399, 0.919293283647771, 0.9716511760884065, 0.2149649822314213, 0.1779695755731055, 0.9680716988041908, 0.9549545034930442, 0.1957365528612079, 0.984204553086369, 0.8645308675228327, 0.9080146543659292, 0.2291810520031516, 0.9709348543652292, 0.9720448156734196, 0.2181747638387689, 0.0964980619171104, 0.9844570595982308, 0.1010855150633229, 0.0587047907754843, 0.9597925627320671, 0.5274654006253224, 0.6104187761914207, 0.9503747735142264, 0.957061142863878, 0.965758497827998, 0.9723865278410372, 0.8463100054436759, 0.9700447782085267, 0.955919321477406, 0.961832441906916, 0.9782387770848548, 0.9596681659561784, 0.9722990848173478, 0.9750595158176826, 0.7308377764437191, 0.9128548645658008, 0.9658680149724722, 0.941381079841936, 0.9645197953137938, 0.9720141068809056, 0.9190016995290275, 0.950768526315961, 0.9471597877945558, 0.9651774807738654]
1694462631.0	11	[0.9566028451229944, 0.9387481770784228, 0.96005376528209, 0.9707600994788028, 0.1246221477676743, 0.0558313095693218, 0.979297980306856, 0.964880334725578, 0.979217683806515, 0.0718381826662989, 0.5475026052892806, 0.9765444747766918, 0.947617060845631, 0.9065592720883788, 0.9738558518151902, 0.0292871701359468, 0.9325400556787682, 0.7911575053012188, 0.946016559549738, 0.040466993665568, 0.0644200953609754, 0.1891898913055439, 0.9745806441691228, 0.176379223786159, 0.0599701010447724, 0.9583190910577848, 0.9786801670626546, 0.0797687682427842, 0.1404199430991331, 0.9621232180433114, 0.978817644551989, 0.0424184410748031, 0.6280093969833835, 0.9669462886956568, 0.9606461299564584, 0.9730609087666576, 0.9754197147545488, 0.9727410517420012, 0.9764919625398524, 0.2158048797251393, 0.8293626167359921, 0.9295854561225152, 0.9693787493810332, 0.9645990989514708, 0.9798609195446684, 0.9776403306976016, 0.9469188304840556, 0.9540416631355066, 0.9667827544638768, 0.9533603805441696]
1694462651.0	12	[0.9763127144786486, 0.2302935544844975, 0.6795500459381661, 0.8495547931490619, 0.9387194850513012, 0.9671409640016524, 0.8389460453094767, 0.2444089068620385, 0.9675219182533332, 0.2822310520874027, 0.1082150663980226, 0.9711164129667602, 0.9247903451455928, 0.9487294613198306, 0.8513196003106674, 0.3480449617226865, 0.976516527282162, 0.9709730603275932, 0.9586036991214288, 0.9776731483061296, 0.9748472348352376, 0.9688521825825614, 0.9159270076558436, 0.780198651309166, 0.3463520341662518, 0.9437383721195062, 0.1832765631373228, 0.1337346178526699, 0.976057451182399, 0.9681013720279806, 0.0650308027022371, 0.963645438660286, 0.9584967089459252, 0.976620930462681, 0.9790944050960289, 0.9700479569638378, 0.9793016835089378, 0.6008317942924357, 0.9774979069623194, 0.977133575422893, 0.961847744971538, 0.9565711327812286, 0.0551498039644583, 0.0532241890146471, 0.1854731918220674, 0.2963593895857403, 0.7608954680677447, 0.9162717694447172, 0.9702194587212344, 0.9769288075433884]
1694462669.0	13	[0.9521968283852342, 0.9480680622709876, 0.9620193500116244, 0.2447563495622466, 0.9550674022994404, 0.9702681079325548, 0.9693812848984344, 0.9617945449886476, 0.9791569805042428, 0.248021736691205, 0.9789472676051236, 0.97547724834246, 0.9511060607419082, 0.957646218639142, 0.1331378427019946, 0.0890750312377504, 0.9802128009313598, 0.9754878993951128, 0.95391292555301, 0.9697834881173774, 0.9713032981108186, 0.9680385636559536, 0.9754457565116824, 0.1782002231218445, 0.9751612170618884, 0.9739859929743804, 0.0273849590882295, 0.9697416123623008, 0.9781912005601971, 0.9633310148982996, 0.93464864327351, 0.9679726831816764, 0.9741982286389568, 0.307176959510157, 0.9585467007657436, 0.9750256066503558, 0.965589378586408, 0.1776381179845551, 0.6723934721645797, 0.9690553370870576, 0.9521665939234104, 0.0787004031579667, 0.9362653867611872, 0.9744243448602758, 0.0897512289072759, 0.9325017891927588, 0.9770954753895909, 0.9467660545356577, 0.9523264938098088, 0.923207605417372]
1694462688.0	14	[0.9638966929573972, 0.5172014909752791, 0.9743508038446802, 0.78900390793723, 0.9665490078084598, 0.9690394660897178, 0.9717190555304416, 0.9700577717845904, 0.974277819209878, 0.7598537118120673, 0.9748937041216308, 0.9749465772937842, 0.9450922324130194, 0.95829656393018, 0.0656803806119006, 0.2553492419323176, 0.978635954996622, 0.9760888517730892, 0.9570913574816804, 0.9758461968477162, 0.9719786621671112, 0.9692666084358827, 0.9755065409099608, 0.173884823686497, 0.9732539131483324, 0.9669526326803688, 0.2162173235214315, 0.9544374297284248, 0.9789361671371796, 0.9717384546615232, 0.1082456161018973, 0.9709315173770507, 0.9719205529552212, 0.6293483678642857, 0.9654523351636992, 0.9786715006101944, 0.9693570864236488, 0.129741955597608, 0.8891501465051935, 0.9795263730400994, 0.954497170383339, 0.5747034216905436, 0.9289523191763732, 0.9709603044928586, 0.1979030131702812, 0.3100823620509177, 0.1225414827196759, 0.956227367495109, 0.9609561573000688, 0.9699150840035784]
1694462708.0	15	[0.9800167938164308, 0.938301864409406, 0.9735827903398142, 0.9711797144441034, 0.9219163156861166, 0.9730917498371028, 0.9522337121973266, 0.9730536102468316, 0.975570752762568, 0.9762441417862696, 0.2607577467704786, 0.9715073955753212, 0.9298592567165476, 0.9731944700820524, 0.9736219522968372, 0.1525224428301923, 0.9776976836832096, 0.9330259418298884, 0.1201950693161475, 0.871442556829903, 0.9751979469282118, 0.0366856866076991, 0.1597286581476577, 0.1212994742356617, 0.967977464864021, 0.9470588631615772, 0.9735378054159958, 0.9561401484204528, 0.2804274750406058, 0.8458231673719964, 0.9796649088703692, 0.8695150559288449, 0.0312536331098598, 0.9796456041006522, 0.9739469848459964, 0.981574027283227, 0.9017546255932432, 0.0816968704275415, 0.9760044767497906, 0.772792960364723, 0.9020056840841744, 0.9458966414972462, 0.3835008083646455, 0.0991291150175746, 0.972733141964675, 0.9811048484343432, 0.9716826144876192, 0.9703022834602716, 0.971336296688861, 0.8410003525416405]
1694462727.0	16	[0.9621876059536706, 0.0382161406722373, 0.9632156842645168, 0.9802237775550248, 0.8813415724880244, 0.952819717694715, 0.9719651110408446, 0.9440526807307972, 0.9685380357206655, 0.9770827645522158, 0.9711657092750008, 0.9699818317839418, 0.9452821916912624, 0.9593003079840452, 0.943336358232956, 0.9691406382521496, 0.9641817793424836, 0.9718377051032704, 0.9690228290015994, 0.968362270552712, 0.9585120361023513, 0.9524128023154114, 0.96200955419602, 0.1594933713465598, 0.9748828502861946, 0.9741347940836732, 0.1520842707196763, 0.0954177249582845, 0.906336900310197, 0.9490110649617516, 0.183824817801875, 0.9002670139563459, 0.5397558560146561, 0.0663614462074403, 0.9696455196584, 0.7192827041723079, 0.9650516415775208, 0.4070387031239689, 0.9713816293293158, 0.9776721387673112, 0.949196518689276, 0.970303935654606, 0.965954364681632, 0.9764028379364728, 0.1437269363766218, 0.801982568647104, 0.6975429382312638, 0.9504128547296392, 0.9633570795017756, 0.1565333213831033]
1694462746.0	17	[0.9577141196470138, 0.0917871796873116, 0.9741599580028996, 0.9797592645210031, 0.7231838877662515, 0.9539931527573052, 0.9682435506248998, 0.0318517335915121, 0.970923190734773, 0.2028227497807825, 0.9706313623239192, 0.9659615522951276, 0.942477785597124, 0.96434480554944, 0.1261056181872453, 0.9789923956213884, 0.9750164739839996, 0.9739468038336728, 0.948073759177928, 0.9744727619703308, 0.958948313957899, 0.9458523194638152, 0.9788487716349458, 0.0482004204145438, 0.9650228456445724, 0.9554167483962676, 0.1213227049197915, 0.0699589344714584, 0.97022281031269, 0.9676613849865116, 0.1548126494335211, 0.9039136302034168, 0.9736283122180736, 0.0760090973173657, 0.954448541835076, 0.9685782788260302, 0.9613946827432684, 0.9209748489761416, 0.9668567582865876, 0.9758004999231518, 0.9389210833242028, 0.2052216357583435, 0.9683745469947376, 0.9673370890768944, 0.2818821864208806, 0.1644716340546724, 0.6575075345230096, 0.958458609844937, 0.9566812557680372, 0.9220466577127628]
1694462765.0	18	[0.9823909564868706, 0.9663250798828952, 0.0828395580377512, 0.230239319922591, 0.9771178107804402, 0.975009422894328, 0.2339836366110972, 0.9521547343374424, 0.9795115045146138, 0.9690209409662612, 0.2147784244560573, 0.9714319055045338, 0.9282686974907142, 0.9604453080222488, 0.9763917589101327, 0.3232438259835494, 0.9431721491378248, 0.9694786258075854, 0.9613796207403418, 0.9707615933760108, 0.9764901169295536, 0.2800961121329929, 0.1503206751797741, 0.0302864457292935, 0.9606847063774784, 0.936757925830478, 0.9770205867675296, 0.0279853045812177, 0.9795616851898776, 0.1539985058095494, 0.207628808154579, 0.1733283926270976, 0.9684512575595846, 0.9783641815062658, 0.9815050417933244, 0.978951547366594, 0.8675633205652054, 0.7611984726370986, 0.9265744161496596, 0.9290873966980456, 0.9714628197439836, 0.9763084423731192, 0.2066384926102453, 0.9501272785431124, 0.9755233072807784, 0.1739285369966389, 0.9490434238701932, 0.0487640386205031, 0.9777629997936168, 0.975571246763522]
1694462785.0	19	[0.9553460941619903, 0.0572316414147905, 0.9644224701705042, 0.8598579461083383, 0.9777702525594212, 0.9587765199005854, 0.971253170937684, 0.9502367978945896, 0.9855729380388604, 0.9773424912744392, 0.9595052194894264, 0.974555925179945, 0.9324050753361016, 0.9748238339100344, 0.9809549551506488, 0.0687293850237504, 0.9728673994239868, 0.5841332982194267, 0.9767480695292496, 0.970455892861706, 0.958384786345166, 0.9640172372529252, 0.9612795868224316, 0.0914495535669068, 0.9704353997612064, 0.1836565418466372, 0.5710946851820178, 0.0427401806273911, 0.7526527462101698, 0.9375813113389349, 0.6945568966606518, 0.9735891932413137, 0.9772058227710408, 0.977231879803276, 0.9796231508168396, 0.6753782633270738, 0.9594006208563854, 0.9521827049073396, 0.9804705118911198, 0.9245765267066884, 0.9482430132463636, 0.8345562218740029, 0.94416768856938, 0.9634032776942404, 0.0487328167317798, 0.2718806288477274, 0.962587889524274, 0.9441100919323546, 0.9617422653984772, 0.9767409907129638]
1694462805.0	20	[0.9489646658899388, 0.9147410328086086, 0.9562425899666532, 0.956466275293284, 0.9629993205232136, 0.9749934585260528, 0.957549675139489, 0.868796237160406, 0.052621031686466, 0.9487093802241352, 0.9793467318002408, 0.9518603641059044, 0.8945182592611026, 0.9707708619389332, 0.0654867171127578, 0.7588485457293181, 0.974530801046264, 0.9785125450263256, 0.9426844226804906, 0.4009221859785935, 0.474675216390962, 0.0292703473510522, 0.1808030275814474, 0.8434631779232988, 0.5206414235147887, 0.0951073273700237, 0.9752654473899182, 0.9661201702633028, 0.9766969180658804, 0.1286242881347079, 0.9748521187323976, 0.8462905198177216, 0.9366174795724012, 0.2475636239943654, 0.92473605790502, 0.9419079053698076, 0.9685480493490688, 0.969713489927565, 0.9685463222427309, 0.9699540097980048, 0.9751341420735772, 0.942437285230468, 0.9727033406441798, 0.93038199130812, 0.9767887186129512, 0.9756710198720444, 0.9753406461194024, 0.940318488732369, 0.9492097132481064, 0.968674920307166]
1694462824.0	21	[0.9550984754283428, 0.9546089940272218, 0.9701584693808027, 0.9579202173179948, 0.9661426054555018, 0.986531379442173, 0.9669491725731936, 0.079417262624552, 0.1764760208984782, 0.95962672074625, 0.9861792933663288, 0.079213229805289, 0.1562712897133595, 0.9666136745858408, 0.957091533363588, 0.2334952919349787, 0.9781656306871358, 0.9760879095168572, 0.9443087918929184, 0.0391343444937204, 0.0824892955686143, 0.9679905111464544, 0.9682509025153928, 0.1750095338990296, 0.4035054810774003, 0.9771289181079408, 0.882961605947972, 0.8172207567300462, 0.977612211473319, 0.2464118293229132, 0.9814941459381564, 0.0481799191776235, 0.9459549034062036, 0.1119275559650232, 0.9284143694343568, 0.9459050467259889, 0.9745496164477108, 0.9567734812272248, 0.9670049561503632, 0.9126718619173532, 0.9695895654093348, 0.9441922022855568, 0.980475162595566, 0.968205872778191, 0.8458145137246612, 0.9747260018186892, 0.9680592273333212, 0.9618217994785436, 0.9559566948934144, 0.9738360314446664]
1694462843.0	22	[0.9641357856154462, 0.9486339279757512, 0.9691439107541184, 0.9802680680248116, 0.9635231565157288, 0.9743562841107456, 0.9741273680933183, 0.0623314956093861, 0.9529715696835716, 0.95127626625732, 0.973615870751386, 0.9778839153806024, 0.2328008557004018, 0.9791085197309348, 0.975487713644592, 0.1093150439721543, 0.974965973208208, 0.9743690361532455, 0.951681313539929, 0.1268696696619284, 0.9782184766658112, 0.9752906286560132, 0.9768669827239266, 0.1117479250491466, 0.1294221624681193, 0.3955167148652211, 0.2190617084568832, 0.970820894699318, 0.9775754928823012, 0.97905078689338, 0.9843004867311764, 0.2846281289043291, 0.941501550203795, 0.977434852452784, 0.9326347567824476, 0.9505197325605264, 0.947117710626152, 0.951209285513792, 0.9675962173813832, 0.3003304845744514, 0.9562203113182828, 0.9541027789545936, 0.9640929795280307, 0.8954386107354394, 0.1949200585574993, 0.9757399642007036, 0.975567679478574, 0.9723506525560448, 0.962145535048473, 0.9653820820010734]
1694462862.0	23	[0.7611233378932601, 0.9542320472235306, 0.9821293287450874, 0.9780201930231986, 0.1503930270331292, 0.978399273959658, 0.966737475853248, 0.7997084124599583, 0.9782207641980384, 0.7863400921558568, 0.9743065656379992, 0.9792446147320736, 0.3176440437005677, 0.9785891757846684, 0.9872260398146588, 0.9764981134290998, 0.97123394850296, 0.9593903843514258, 0.9341177388476158, 0.9730183710779, 0.980752779859332, 0.9598393055706332, 0.971709997730687, 0.968776431872332, 0.948752817200488, 0.1133400119413077, 0.9797703204582698, 0.9778762260442544, 0.9793578202019252, 0.9706885798754272, 0.9761557761118144, 0.9722044275197064, 0.9813337395449376, 0.981544294560912, 0.9784720983714827, 0.8250953234377688, 0.9678816137746884, 0.9674564123187148, 0.0658748981965519, 0.9734903729272087, 0.9648976941368246, 0.2449917453378886, 0.4582737923047033, 0.9620932253862132, 0.9787273812839884, 0.9787749401740572, 0.9760764808186908, 0.9633581334507972, 0.1120091359418838, 0.1603442098435825]
1694462881.0	24	[0.9770048217264324, 0.972144385773473, 0.979705157921578, 0.975743279601138, 0.123997880371796, 0.862324159130651, 0.9796669487719392, 0.1652869138256073, 0.976639698790836, 0.7322534678965339, 0.5146106038332173, 0.9796928650975074, 0.9783808049234064, 0.9794235916844624, 0.4863375634933992, 0.9781834453448972, 0.7576008096363924, 0.932973452320056, 0.0878234634531393, 0.9745142435127314, 0.9721377077678482, 0.0950248815812279, 0.0831597009801527, 0.9729355158171714, 0.9760379146415054, 0.0662988812487497, 0.9754194898115583, 0.9793438092948824, 0.9805664163436926, 0.2642229706527916, 0.977455807435754, 0.9744570834259828, 0.9683438474029664, 0.9755418295594848, 0.8956257431019327, 0.204789520259807, 0.9737075937228474, 0.9710360080756189, 0.1340498676077251, 0.9724013851296288, 0.9753257475565512, 0.2212674013491057, 0.32532365177737, 0.98019940270484, 0.9745592472635236, 0.9785483670226084, 0.977982189770866, 0.9321914111474868, 0.9728282161434568, 0.2946669072000173]
1694462902.0	25	[0.9777888258670688, 0.0838962299711438, 0.9707579246713174, 0.9791708905995912, 0.975020161001496, 0.9798516133051216, 0.2014060166278971, 0.5068678633558639, 0.9610830245144284, 0.9687991788769073, 0.9730826170195134, 0.9612201919164542, 0.0696639806049001, 0.9767925192453188, 0.9806625085679446, 0.9854227458885444, 0.981677715595822, 0.9741982831973371, 0.9743599175057152, 0.9379943235717404, 0.9766717405491038, 0.9501584857921396, 0.9792182637120174, 0.9450746700586652, 0.0606799882235321, 0.4552571855472738, 0.943092125347012, 0.9707131898223946, 0.978136319970015, 0.972873120672932, 0.9873124644766846, 0.9472226606264822, 0.9625963239586112, 0.9786463592021432, 0.9695857951659244, 0.9721299846338198, 0.9406921184653552, 0.0257406461442088, 0.9806482903854694, 0.8825887610102084, 0.9262263297250192, 0.8564268947284833, 0.9647527393640648, 0.1417008588282771, 0.988909487156753, 0.9766487792433816, 0.0854043897534487, 0.2471032086491378, 0.978278540087713, 0.97185718364138]
1694462921.0	26	[0.9820492722452592, 0.2072972575264274, 0.974452715356953, 0.9734536064908018, 0.9641427453136348, 0.9785104859456146, 0.8990685753962111, 0.0524986765010408, 0.9793494012413976, 0.3128475651347691, 0.9772129043257544, 0.977181664037474, 0.1245369366675368, 0.976874916900212, 0.9278874201012948, 0.9561970446548008, 0.9735690919463272, 0.9872024625894928, 0.6545997929760082, 0.97298252987127, 0.976736900684972, 0.0813162875513159, 0.0810353043385946, 0.9703631178284108, 0.2303679330580268, 0.0613786938213787, 0.6844681855123986, 0.9778326327535328, 0.9837321538682336, 0.1962501033512633, 0.9577596635524884, 0.9729371693638652, 0.0692681916179691, 0.9759312293941852, 0.1125888982767209, 0.7605958557410429, 0.9816313909872586, 0.9630422630405348, 0.866984933058277, 0.9799942759649082, 0.9752996325512676, 0.1835849421998258, 0.3448558041515713, 0.8070312708367184, 0.885966839787165, 0.9828824464208646, 0.5560802067367279, 0.5524708872937327, 0.9841125831403572, 0.9725851780066428]
1694462942.0	27	[0.9797788761697376, 0.2518676647076562, 0.9791047926427692, 0.9792530701443952, 0.9775493571150669, 0.9787895318844122, 0.2411749577669779, 0.2374615801387937, 0.9852136080399054, 0.9724027711427058, 0.9729225986601912, 0.9829552588156938, 0.9670023060918002, 0.9783807775553665, 0.96603585888786, 0.982060924417756, 0.9763903308978176, 0.9790517399766736, 0.9760420802597436, 0.9788283869081648, 0.9816657964793204, 0.3661080383653437, 0.913598136270552, 0.9797102763812088, 0.1145892795902561, 0.9637050053947028, 0.9547605680743247, 0.9741214160479892, 0.9809515690657632, 0.9844223382410208, 0.9712874686785864, 0.9815713643704144, 0.9703313090516942, 0.976345948391268, 0.9679876256537838, 0.974249975952792, 0.9798220992200658, 0.9097804704125732, 0.9601404458932424, 0.980662647922666, 0.9724084665430026, 0.794527454052443, 0.974769999499624, 0.8195269773431736, 0.9843005756538342, 0.9802306506083696, 0.9231953883973912, 0.0529412928178768, 0.979033266573149, 0.9736388520587148]
